time[s],avg_wind_speed[m_s],avg_precip[ml],avg_snow[cm]
1336114800,2.6,0.0,0.0
1336118400,2.1,0.0,0.0
1336122000,3.35,0.15,0.0
1336125600,3.7,1.48,0.0
1336129200,4.225,0.675,0.0
1336132800,4.1,1.775,0.0
1336136400,3.1,0.0,0.0
1336140000,3.1,0.0,0.0
1336143600,3.1,0.0,0.0
1336147200,3.1,0.0,0.0
1336150800,2.85,0.0,0.0
1336154400,3.76666666667,0.0,0.0
1336158000,3.6,0.0,0.0
1336161600,3.1,0.0,0.0
1336165200,2.6,0.0,0.0
1336168800,2.6,0.0,0.0
1336172400,1.5,0.0,0.0
1336176000,1.8,0.0,0.0
1336179600,1.5,0.0,0.0
1336183200,2.1,0.0,0.0
1336186800,2.35,0.0,0.0
1336190400,0.75,3.55,0.0
1336194000,4.1,0.0,0.0
1336197600,4.6,0.0,0.0
1336201200,5.7,0.0,0.0
1336204800,2.6,0.0,0.0
1336208400,2.93333333333,0.0,0.0
1336212000,2.6,0.0,0.0
1336215600,2.1,0.0,0.0
1336219200,2.26666666667,0.0,0.0
1336222800,1.8,0.0,0.0
1336226400,0.0,1.3,0.0
1336230000,0.0,0.333333333333,0.0
1336233600,1.5,0.0,0.0
1336237200,3.1,0.5,0.0
1336240800,3.1,1.0,0.0
1336244400,2.6,0.0,0.0
1336248000,3.6,0.0,0.0
1336251600,3.43333333333,0.0,0.0
1336255200,4.1,0.0,0.0
1336258800,3.1,0.0,0.0
1336262400,2.6,0.0,0.0
1336266000,0.0,0.0,0.0
1336269600,1.5,0.0,0.0
1336273200,1.8,0.0,0.0
1336276800,0.75,0.9,0.0
1336280400,2.1,0.0,0.0
1336284000,0.7,0.0,0.0
1336287600,1.5,0.0,0.0
1336291200,2.6,0.0,0.0
1336294800,2.43333333333,0.0,0.0
1336298400,2.6,0.0,0.0
1336302000,2.6,0.0,0.0
1336305600,2.6,0.9,0.0
1336309200,3.93333333333,0.0,0.0
1336312800,3.6,0.0,0.0
1336316400,3.26666666667,0.0,0.0
1336320000,4.1,0.0,0.0
1336323600,4.6,0.0,0.0
1336327200,4.6,0.0,0.0
1336330800,4.6,0.0,0.0
1336334400,4.1,0.0,0.0
1336338000,3.85,0.0,0.0
1336341600,3.6,0.0,0.0
1336345200,3.35,0.0,0.0
1336348800,3.35,0.0,0.0
1336352400,1.5,0.0,0.0
1336356000,1.5,0.0,0.0
1336359600,1.5,0.0,0.0
1336363200,1.05,0.0,0.0
1336366800,1.5,0.0,0.0
1336370400,2.05,0.0,0.0
1336374000,1.5,0.0,0.0
1336377600,2.1,0.0,0.0
1336381200,2.1,0.0,0.0
1336384800,1.5,0.0,0.0
1336388400,2.1,0.0,0.0
1336392000,2.1,0.0,0.0
1336395600,3.1,0.0,0.0
1336399200,3.6,0.0,0.0
1336402800,4.1,0.0,0.0
1336406400,5.1,0.0,0.0
1336410000,4.6,0.0,0.0
1336413600,4.85,0.0,0.0
1336417200,5.7,0.0,0.0
1336420800,5.1,0.0,0.0
1336424400,5.1,0.0,0.0
1336428000,5.1,0.0,0.0
1336431600,4.1,0.0,0.0
1336435200,4.1,0.0,0.0
1336438800,3.6,0.0,0.0
1336442400,5.1,0.0,0.0
1336446000,4.6,0.0,0.0
1336449600,2.05,0.0,0.0
1336453200,5.7,0.0,0.0
1336456800,5.95,0.0,0.0
1336460400,6.2,0.0,0.0
1336464000,6.2,0.0,0.0
1336467600,5.95,0.0,0.0
1336471200,7.7,0.0,0.0
1336474800,6.2,0.0,0.0
1336478400,6.45,0.0,0.0
1336482000,8.2,0.0,0.0
1336485600,9.3,0.0,0.0
1336489200,8.5,0.0,0.0
1336492800,9.8,0.0,0.0
1336496400,9.8,0.0,0.0
1336500000,10.05,0.0,0.0
1336503600,11.3,0.0,0.0
1336507200,11.3,0.0,0.0
1336510800,10.3,0.25,0.0
1336514400,9.3,1.0,0.0
1336518000,6.2,0.0,0.0
1336521600,6.45,0.0,0.0
1336525200,6.2,0.3,0.0
1336528800,5.1,0.0,0.0
1336532400,4.35,0.15,0.0
1336536000,2.3,1.4,0.0
1336539600,5.95,0.15,0.0
1336543200,4.46666666667,1.13333333333,0.0
1336546800,4.85,0.0,0.0
1336550400,4.6,0.0,0.0
1336554000,5.0,1.1,0.0
1336557600,5.7,1.8,0.0
1336561200,5.1,3.3,0.0
1336564800,5.1,4.05,0.0
1336568400,3.1,0.75,0.0
1336572000,3.1,0.15,0.0
1336575600,3.85,1.5,0.0
1336579200,3.1,0.0,0.0
1336582800,2.1,0.0,0.0
1336586400,2.85,1.5,0.0
1336590000,2.35,0.0,0.0
1336593600,0.0,0.0,0.0
1336597200,2.23333333333,0.0,0.0
1336600800,2.93333333333,0.0,0.0
1336604400,2.1,0.0,0.0
1336608000,1.2,0.0,0.0
1336611600,2.85,0.0,0.0
1336615200,6.7,9.4,0.0
1336618800,5.83333333333,2.7,0.0
1336622400,2.9,19.2333333333,0.0
1336626000,2.6,0.5,0.0
1336629600,2.85,13.6,0.0
1336633200,4.1,1.3,0.0
1336636800,4.1,1.0,0.0
1336640400,3.35,2.45,0.0
1336644000,2.76666666667,0.433333333333,0.0
1336647600,5.95,0.0,0.0
1336651200,5.95,2.55,0.0
1336654800,6.2,0.0,0.0
1336658400,6.2,0.0,0.0
1336662000,7.2,0.0,0.0
1336665600,8.2,0.0,0.0
1336669200,9.3,0.0,0.0
1336672800,9.55,0.0,0.0
1336676400,9.8,0.0,0.0
1336680000,11.8,0.0,0.0
1336683600,10.55,0.0,0.0
1336687200,8.8,0.0,0.0
1336690800,7.7,0.0,0.0
1336694400,7.45,0.0,0.0
1336698000,4.6,0.0,0.0
1336701600,3.1,0.0,0.0
1336705200,3.1,0.0,0.0
1336708800,2.55,2.8,0.0
1336712400,6.2,0.0,0.0
1336716000,5.4,0.0,0.0
1336719600,6.2,0.0,0.0
1336723200,5.1,0.0,0.0
1336726800,4.85,0.0,0.0
1336730400,3.6,0.0,0.0
1336734000,5.1,0.0,0.0
1336737600,4.85,0.0,0.0
1336741200,5.7,0.0,0.0
1336744800,6.7,0.0,0.0
1336748400,7.45,0.0,0.0
1336752000,8.2,0.0,0.0
1336755600,6.2,0.0,0.0
1336759200,7.2,0.0,0.0
1336762800,9.3,0.0,0.0
1336766400,8.8,0.0,0.0
1336770000,8.2,0.0,0.0
1336773600,8.8,0.0,0.0
1336777200,8.2,0.0,0.0
1336780800,6.65,0.0,0.0
1336784400,6.7,0.0,0.0
1336788000,5.1,0.0,0.0
1336791600,4.1,0.0,0.0
1336795200,0.75,0.0,0.0
1336798800,0.0,0.0,0.0
1336802400,0.0,0.0,0.0
1336806000,1.5,0.0,0.0
1336809600,3.1,0.0,0.0
1336813200,3.1,0.0,0.0
1336816800,4.1,0.0,0.0
1336820400,3.1,0.0,0.0
1336824000,2.85,0.0,0.0
1336827600,2.6,0.0,0.0
1336831200,3.6,0.0,0.0
1336834800,3.6,0.0,0.0
1336838400,5.7,0.0,0.0
1336842000,6.2,0.0,0.0
1336845600,7.5,0.0,0.0
1336849200,8.8,0.0,0.0
1336852800,6.7,0.0,0.0
1336856400,6.95,0.0,0.0
1336860000,5.1,0.0,0.0
1336863600,4.1,0.0,0.0
1336867200,4.6,0.0,0.0
1336870800,3.6,0.0,0.0
1336874400,2.6,0.0,0.0
1336878000,3.1,0.0,0.0
1336881600,2.05,0.0,0.0
1336885200,4.6,0.0,0.0
1336888800,3.85,0.0,0.0
1336892400,3.6,0.0,0.0
1336896000,3.6,0.0,0.0
1336899600,3.85,0.0,0.0
1336903200,3.6,0.0,0.0
1336906800,3.1,0.0,0.0
1336910400,3.35,0.0,0.0
1336914000,2.6,0.0,0.0
1336917600,3.1,0.0,0.0
1336921200,3.6,0.0,0.0
1336924800,5.1,0.0,0.0
1336928400,6.2,0.0,0.0
1336932000,5.95,0.0,0.0
1336935600,5.1,0.0,0.0
1336939200,5.7,0.0,0.0
1336942800,6.7,0.0,0.0
1336946400,9.3,0.0,0.0
1336950000,7.7,0.0,0.0
1336953600,7.2,0.0,0.0
1336957200,5.1,0.0,0.0
1336960800,4.6,0.0,0.0
1336964400,4.35,0.0,0.0
1336968000,1.55,0.0,0.0
1336971600,3.1,0.0,0.0
1336975200,3.1,0.0,0.0
1336978800,3.1,0.0,0.0
1336982400,3.1,0.0,0.0
1336986000,2.6,0.0,0.0
1336989600,3.1,0.0,0.0
1336993200,3.6,0.0,0.0
1336996800,3.35,0.0,0.0
1337000400,5.1,0.0,0.0
1337004000,2.6,0.0,0.0
1337007600,3.35,0.0,0.0
1337011200,4.6,0.0,0.0
1337014800,5.1,0.0,0.0
1337018400,4.35,0.0,0.0
1337022000,3.6,0.0,0.0
1337025600,3.6,0.0,0.0
1337029200,4.35,0.0,0.0
1337032800,6.7,0.0,0.0
1337036400,6.7,0.0,0.0
1337040000,5.9,0.0,0.0
1337043600,5.7,0.0,0.0
1337047200,4.6,0.0,0.0
1337050800,4.85,0.0,0.0
1337054400,2.55,0.0,0.0
1337058000,3.6,0.0,0.0
1337061600,3.85,0.0,0.0
1337065200,6.2,0.0,0.0
1337068800,6.7,0.0,0.0
1337072400,6.95,0.0,0.0
1337076000,7.2,0.0,0.0
1337079600,6.7,0.3,0.0
1337083200,6.95,0.0,0.0
1337086800,7.2,0.0,0.0
1337090400,6.2,0.3,0.0
1337094000,6.03333333333,0.666666666667,0.0
1337097600,6.2,2.0,0.0
1337101200,5.5,0.333333333333,0.0
1337104800,5.66666666667,3.9,0.0
1337108400,6.4,3.7,0.0
1337112000,6.2,0.0,0.0
1337115600,5.83333333333,2.96666666667,0.0
1337119200,5.25,0.0,0.0
1337122800,5.58,0.0,0.0
1337126400,3.62,1.78,0.0
1337130000,2.3,0.0,0.0
1337133600,3.1,0.0,0.0
1337137200,3.1,0.0,0.0
1337140800,1.55,7.25,0.0
1337144400,2.1,0.0,0.0
1337148000,2.1,0.0,0.0
1337151600,0.0,0.0,0.0
1337155200,0.0,0.5,0.0
1337158800,0.7,0.166666666667,0.0
1337162400,2.85,0.0,0.0
1337166000,2.325,0.0,0.0
1337169600,1.425,0.125,0.0
1337173200,1.05,0.0,0.0
1337176800,3.1,0.0,0.0
1337180400,3.85,0.0,0.0
1337184000,3.6,0.0,0.0
1337187600,3.1,0.0,0.0
1337191200,3.6,0.0,0.0
1337194800,5.1,0.0,0.0
1337198400,4.1,0.0,0.0
1337202000,5.4,0.0,0.0
1337205600,6.7,0.0,0.0
1337209200,6.7,0.0,0.0
1337212800,6.2,0.0,0.0
1337216400,2.1,0.0,0.0
1337220000,3.6,0.0,0.0
1337223600,3.1,0.0,0.0
1337227200,0.75,0.25,0.0
1337230800,4.6,0.0,0.0
1337234400,4.6,0.0,0.0
1337238000,6.2,0.0,0.0
1337241600,7.2,0.0,0.0
1337245200,6.45,0.0,0.0
1337248800,5.7,0.0,0.0
1337252400,6.2,0.0,0.0
1337256000,5.95,0.0,0.0
1337259600,4.6,0.0,0.0
1337263200,3.1,0.0,0.0
1337266800,1.8,0.0,0.0
1337270400,2.6,0.0,0.0
1337274000,4.6,0.0,0.0
1337277600,4.6,0.0,0.0
1337281200,5.1,0.0,0.0
1337284800,6.2,0.0,0.0
1337288400,5.4,0.0,0.0
1337292000,4.6,0.0,0.0
1337295600,2.1,0.0,0.0
1337299200,1.05,0.0,0.0
1337302800,0.0,0.0,0.0
1337306400,2.1,0.0,0.0
1337310000,1.05,0.0,0.0
1337313600,1.05,0.0,0.0
1337317200,1.5,0.0,0.0
1337320800,1.5,0.0,0.0
1337324400,3.1,0.0,0.0
1337328000,2.6,0.0,0.0
1337331600,2.35,0.0,0.0
1337335200,3.1,0.0,0.0
1337338800,3.6,0.0,0.0
1337342400,2.85,0.0,0.0
1337346000,6.2,0.0,0.0
1337349600,4.6,0.0,0.0
1337353200,4.85,0.0,0.0
1337356800,6.7,0.0,0.0
1337360400,5.7,0.0,0.0
1337364000,6.95,0.0,0.0
1337367600,7.2,0.0,0.0
1337371200,5.1,0.0,0.0
1337374800,5.1,0.0,0.0
1337378400,4.6,0.0,0.0
1337382000,2.6,0.0,0.0
1337385600,1.3,0.0,0.0
1337389200,1.5,0.0,0.0
1337392800,0.0,0.0,0.0
1337396400,0.75,0.0,0.0
1337400000,1.05,0.0,0.0
1337403600,2.6,0.0,0.0
1337407200,2.35,0.0,0.0
1337410800,2.6,0.0,0.0
1337414400,2.6,0.0,0.0
1337418000,2.05,0.0,0.0
1337421600,2.6,0.0,0.0
1337425200,2.6,0.0,0.0
1337428800,2.6,0.0,0.0
1337432400,3.6,0.0,0.0
1337436000,5.1,0.0,0.0
1337439600,4.35,0.0,0.0
1337443200,5.1,0.0,0.0
1337446800,5.95,0.0,0.0
1337450400,4.9,0.0,0.0
1337454000,3.1,0.0,0.0
1337457600,3.6,0.0,0.0
1337461200,3.35,0.0,0.0
1337464800,3.1,0.0,0.0
1337468400,3.1,0.0,0.0
1337472000,2.3,0.0,0.0
1337475600,1.5,0.0,0.0
1337479200,0.0,0.0,0.0
1337482800,1.05,0.0,0.0
1337486400,0.75,0.0,0.0
1337490000,0.0,0.0,0.0
1337493600,1.8,0.0,0.0
1337497200,2.1,0.0,0.0
1337500800,0.0,0.0,0.0
1337504400,1.55,0.0,0.0
1337508000,2.6,0.0,0.0
1337511600,3.6,0.0,0.0
1337515200,4.65,0.0,0.0
1337518800,6.7,0.0,0.0
1337522400,5.1,0.0,0.0
1337526000,5.65,0.0,0.0
1337529600,6.2,0.0,0.0
1337533200,6.7,0.0,0.0
1337536800,8.0,0.0,0.0
1337540400,7.7,0.0,0.0
1337544000,8.8,0.0,0.0
1337547600,7.45,0.0,0.0
1337551200,5.7,0.0,0.0
1337554800,6.2,0.0,0.0
1337558400,4.8,0.0,0.0
1337562000,5.7,0.0,0.0
1337565600,4.1,0.0,0.0
1337569200,4.1,0.0,0.0
1337572800,2.05,0.0,0.0
1337576400,3.6,0.0,0.0
1337580000,3.85,0.0,0.0
1337583600,4.1,0.0,0.0
1337587200,4.6,0.0,0.0
1337590800,4.85,0.0,0.0
1337594400,4.6,0.0,0.0
1337598000,5.1,0.3,0.0
1337601600,4.4,1.12,0.0
1337605200,2.45,16.325,0.0
1337608800,3.6,10.6,0.0
1337612400,4.4,8.24,0.0
1337616000,3.6,0.0,0.0
1337619600,3.1,0.0,0.0
1337623200,3.6,13.5666666667,0.0
1337626800,4.475,0.25,0.0
1337630400,4.6,0.3,0.0
1337634000,4.35,0.4,0.0
1337637600,3.6,0.0,0.0
1337641200,3.6,0.0,0.0
1337644800,3.1,0.9,0.0
1337648400,3.6,0.65,0.0
1337652000,3.1,0.75,0.0
1337655600,2.85,1.5,0.0
1337659200,2.075,11.325,0.0
1337662800,3.35,1.05,0.0
1337666400,3.85,2.7,0.0
1337670000,4.1,0.5,0.0
1337673600,3.1,0.3,0.0
1337677200,3.35,1.25,0.0
1337680800,3.1,0.0,0.0
1337684400,3.6,0.0,0.0
1337688000,3.6,1.65,0.0
1337691600,2.1,0.0,0.0
1337695200,1.925,0.0,0.0
1337698800,2.03333333333,0.1,0.0
1337702400,2.6,0.0,0.0
1337706000,2.6,0.0,0.0
1337709600,3.1,0.1,0.0
1337713200,2.6,0.0,0.0
1337716800,0.0,0.0,0.0
1337720400,1.3,0.0,0.0
1337724000,2.1,0.0,0.0
1337727600,1.3,0.0,0.0
1337731200,2.6,0.0,0.0
1337734800,0.0,0.0,0.0
1337738400,0.0,0.0,0.0
1337742000,0.75,0.0,0.0
1337745600,0.0,2.05,0.0
1337749200,0.0,0.0,0.0
1337752800,0.0,0.0,0.0
1337756400,0.0,0.0,0.0
1337760000,0.0,0.0,0.0
1337763600,0.0,0.0,0.0
1337767200,0.0,0.0,0.0
1337770800,1.5,0.0,0.0
1337774400,1.5,0.0,0.0
1337778000,2.1,0.0,0.0
1337781600,3.3,0.0,0.0
1337785200,5.5,0.0,0.0
1337788800,4.6,0.0,0.0
1337792400,4.1,0.0,0.0
1337796000,5.15,0.0,0.0
1337799600,5.95,0.0,0.0
1337803200,4.6,0.0,0.0
1337806800,4.1,0.0,0.0
1337810400,2.1,0.0,0.0
1337814000,3.1,0.0,0.0
1337817600,2.3,0.0,0.0
1337821200,2.1,0.0,0.0
1337824800,3.1,0.0,0.0
1337828400,2.6,0.0,0.0
1337832000,1.05,0.0,0.0
1337835600,0.0,0.0,0.0
1337839200,1.05,0.0,0.0
1337842800,2.6,0.0,0.0
1337846400,2.6,0.3,0.0
1337850000,3.1,0.15,0.0
1337853600,3.85,0.0,0.0
1337857200,4.1,0.0,0.0
1337860800,4.43333333333,0.1,0.0
1337864400,5.4,0.0,0.0
1337868000,5.65,0.0,0.0
1337871600,5.65,0.65,0.0
1337875200,4.85,0.0,0.0
1337878800,5.13333333333,0.0,0.0
1337882400,5.65,0.5,0.0
1337886000,6.7,0.0,0.0
1337889600,7.2,0.0,0.0
1337893200,6.95,0.0,0.0
1337896800,5.1,0.0,0.0
1337900400,3.8,4.02,0.0
1337904000,4.35,4.95,0.0
1337907600,3.6,0.0,0.0
1337911200,5.1,0.0,0.0
1337914800,4.35,0.0,0.0
1337918400,1.3,5.85,0.0
1337922000,3.6,0.0,0.0
1337925600,3.85,0.0,0.0
1337929200,3.6,0.0,0.0
1337932800,2.6,0.0,0.0
1337936400,2.43333333333,0.0,0.0
1337940000,2.35,0.0,0.0
1337943600,3.6,0.0,0.0
1337947200,3.1,1.15,0.0
1337950800,2.6,0.0,0.0
1337954400,3.76666666667,0.0,0.0
1337958000,3.93333333333,0.666666666667,0.0
1337961600,2.6,0.0,0.0
1337965200,3.1,0.0,0.0
1337968800,2.3,1.0,0.0
1337972400,4.6,0.0,0.0
1337976000,3.1,0.0,0.0
1337979600,2.6,0.0,0.0
1337983200,2.1,0.0,0.0
1337986800,2.76666666667,0.0,0.0
1337990400,3.6,0.0,0.0
1337994000,3.43333333333,0.0,0.0
1337997600,2.1,0.0,0.0
1338001200,2.6,0.0,0.0
1338004800,0.5,0.766666666667,0.0
1338008400,1.05,0.0,0.0
1338012000,0.7,0.0,0.0
1338015600,0.375,0.0,0.0
1338019200,1.5,0.0,0.0
1338022800,1.8,0.0,0.0
1338026400,1.5,0.0,0.0
1338030000,3.1,0.0,0.0
1338033600,3.6,1.15,0.0
1338037200,4.1,0.0,0.0
1338040800,4.6,0.0,0.0
1338044400,4.6,0.0,0.0
1338048000,5.7,0.0,0.0
1338051600,6.7,0.0,0.0
1338055200,6.45,0.0,0.0
1338058800,6.2,0.0,0.0
1338062400,5.7,0.0,0.0
1338066000,4.15,0.0,0.0
1338069600,3.76666666667,3.13333333333,0.0
1338073200,2.6,0.0,0.0
1338076800,2.05,2.55,0.0
1338080400,0.0,0.0,0.0
1338084000,4.1,0.0,0.0
1338087600,4.6,0.0,0.0
1338091200,1.8,2.4,0.0
1338094800,3.1,0.0,0.0
1338098400,2.85,0.0,0.0
1338102000,0.0,0.0,0.0
1338105600,2.1,0.0,0.0
1338109200,1.05,0.0,0.0
1338112800,1.5,0.0,0.0
1338116400,4.6,0.0,0.0
1338120000,3.85,3.55,0.0
1338123600,2.6,1.0,0.0
1338127200,0.0,0.0,0.0
1338130800,1.55,1.5,0.0
1338134400,3.6,0.0,0.0
1338138000,3.1,0.0,0.0
1338141600,3.6,1.5,0.0
1338145200,3.6,0.0,0.0
1338148800,4.1,0.0,0.0
1338152400,4.6,0.0,0.0
1338156000,5.1,0.0,0.0
1338159600,4.6,0.0,0.0
1338163200,4.1,0.0,0.0
1338166800,0.0,0.0,0.0
1338170400,3.6,0.0,0.0
1338174000,3.6,0.15,0.0
1338177600,1.3,1.8,0.0
1338181200,2.1,0.0,0.0
1338184800,3.9,0.15,0.0
1338188400,2.1,0.0,0.0
1338192000,0.0,0.0,0.0
1338195600,1.55,0.0,0.0
1338199200,1.5,0.0,0.0
1338202800,2.6,0.0,0.0
1338206400,2.85,1.8,0.0
1338210000,4.1,0.0,0.0
1338213600,4.1,0.0,0.0
1338217200,4.6,0.0,0.0
1338220800,4.6,0.0,0.0
1338224400,4.6,0.0,0.0
1338228000,4.6,0.0,0.0
1338231600,4.6,0.0,0.0
1338235200,3.6,0.0,0.0
1338238800,4.1,0.0,0.0
1338242400,3.1,0.0,0.0
1338246000,3.1,0.0,0.0
1338249600,2.3,0.0,0.0
1338253200,1.5,0.0,0.0
1338256800,0.0,0.0,0.0
1338260400,0.0,0.0,0.0
1338264000,0.0,0.0,0.0
1338267600,1.5,0.0,0.0
1338271200,2.05,0.0,0.0
1338274800,2.1,0.0,0.0
1338278400,2.1,0.0,0.0
1338282000,2.1,0.0,0.0
1338285600,3.6,0.0,0.0
1338289200,5.1,0.0,0.0
1338292800,4.85,0.0,0.0
1338296400,5.1,0.0,0.0
1338300000,5.1,0.0,0.0
1338303600,4.76666666667,0.0,0.0
1338307200,6.2,0.0,0.0
1338310800,7.2,0.0,0.0
1338314400,7.7,0.0,0.0
1338318000,9.8,0.0,0.0
1338321600,11.3,0.0,0.0
1338325200,10.55,0.0,0.0
1338328800,9.3,0.0,0.0
1338332400,9.3,0.0,0.0
1338336000,9.05,0.0,0.0
1338339600,4.13333333333,0.1,0.0
1338343200,1.8,0.0,0.0
1338346800,1.5,0.15,0.0
1338350400,1.05,0.15,0.0
1338354000,4.1,0.0,0.0
1338357600,4.1,0.15,0.0
1338361200,3.1,0.0,0.0
1338364800,3.6,0.0,0.0
1338368400,3.35,0.0,0.0
1338372000,3.6,0.0,0.0
1338375600,2.1,0.0,0.0
1338379200,2.35,0.0,0.0
1338382800,1.5,0.0,0.0
1338386400,1.5,0.0,0.0
1338390000,2.05,0.0,0.0
1338393600,2.1,0.0,0.0
1338397200,3.6,0.0,0.0
1338400800,4.35,0.0,0.0
1338404400,3.6,0.0,0.0
1338408000,3.1,0.0,0.0
1338411600,2.6,0.0,0.0
1338415200,2.1,0.0,0.0
1338418800,1.5,0.0,0.0
1338422400,1.5,0.0,0.0
1338426000,3.1,0.0,0.0
1338429600,0.0,0.0,0.0
1338433200,0.0,0.0,0.0
1338436800,0.0,0.0,0.0
1338440400,0.0,0.0,0.0
1338444000,0.0,0.0,0.0
1338447600,1.9,0.0,0.0
1338451200,2.23333333333,0.0,0.0
1338454800,2.6,0.0,0.0
1338458400,3.6,0.0,0.0
1338462000,6.2,0.0,0.0
1338465600,5.4,0.0,0.0
1338469200,5.1,0.0,0.0
1338472800,5.1,0.0,0.0
1338476400,4.85,0.0,0.0
1338480000,4.6,0.0,0.0
1338483600,4.1,0.0,0.0
1338487200,5.15,0.0,0.0
1338490800,5.1,0.0,0.0
1338494400,7.2,0.0,0.0
1338498000,7.2,0.0,0.0
1338501600,6.7,0.0,0.0
1338505200,4.6,0.0,0.0
1338508800,4.85,0.0,0.0
1338512400,5.7,0.0,0.0
1338516000,5.1,0.0,0.0
1338519600,4.1,0.0,0.0
1338523200,1.05,0.0,0.0
1338526800,2.1,0.0,0.0
1338530400,2.6,0.0,0.0
1338534000,3.6,0.0,0.0
1338537600,2.6,0.0,0.0
1338541200,3.35,0.0,0.0
1338544800,5.1,0.0,0.0
1338548400,5.1,0.0,0.0
1338552000,5.4,0.0,0.0
1338555600,6.2,0.0,0.0
1338559200,7.2,0.0,0.0
1338562800,8.25,0.0,0.0
1338566400,9.8,0.0,0.0
1338570000,10.3,0.0,0.0
1338573600,10.55,0.0,0.0
1338577200,7.7,0.0,0.0
1338580800,8.5,0.0,0.0
1338584400,8.5,0.0,0.0
1338588000,8.8,0.0,0.0
1338591600,10.3,0.0,0.0
1338595200,9.55,0.25,0.0
1338598800,9.8,0.0,0.0
1338602400,11.3,0.0,0.0
1338606000,11.05,0.25,0.0
1338609600,7.1,5.825,0.0
1338613200,7.2,7.4,0.0
1338616800,5.86,9.58,0.0
1338620400,3.6,0.0,0.0
1338624000,5.83333333333,0.0,0.0
1338627600,5.13333333333,4.66666666667,0.0
1338631200,6.7,0.0,0.0
1338634800,5.9,0.0,0.0
1338638400,4.6,7.0,0.0
1338642000,7.7,0.0,0.0
1338645600,6.7,0.0,0.0
1338649200,6.7,0.0,0.0
1338652800,4.6,0.0,0.0
1338656400,8.2,0.0,0.0
1338660000,8.75,0.0,0.0
1338663600,8.2,0.0,0.0
1338667200,8.2,0.0,0.0
1338670800,7.45,0.0,0.0
1338674400,9.3,0.0,0.0
1338678000,6.2,0.0,0.0
1338681600,6.2,0.0,0.0
1338685200,5.1,0.0,0.0
1338688800,5.7,0.0,0.0
1338692400,5.4,0.0,0.0
1338696000,1.8,10.3,0.0
1338699600,0.0,0.0,0.0
1338703200,0.0,0.0,0.0
1338706800,0.0,0.0,0.0
1338710400,3.1,0.0,0.0
1338714000,2.85,0.0,0.0
1338717600,4.6,0.0,0.0
1338721200,4.6,0.0,0.0
1338724800,4.6,0.0,0.0
1338728400,3.1,0.0,0.0
1338732000,5.1,0.0,0.0
1338735600,4.6,0.0,0.0
1338739200,7.2,0.0,0.0
1338742800,7.2,0.0,0.0
1338746400,9.0,0.0,0.0
1338750000,7.75,0.0,0.0
1338753600,7.5,0.0,0.0
1338757200,7.2,0.0,0.0
1338760800,7.7,0.0,0.0
1338764400,7.2,0.0,0.0
1338768000,6.7,0.0,0.0
1338771600,6.2,0.0,0.0
1338775200,5.7,0.0,0.0
1338778800,6.7,0.0,0.0
1338782400,2.3,0.0,0.0
1338786000,5.1,0.0,0.0
1338789600,4.35,0.0,0.0
1338793200,3.1,0.0,0.0
1338796800,3.6,0.0,0.0
1338800400,4.35,0.0,0.0
1338804000,3.1,0.0,0.0
1338807600,3.6,0.0,0.0
1338811200,3.26666666667,0.1,0.0
1338814800,4.6,2.5,0.0
1338818400,5.7,1.8,0.0
1338822000,4.13333333333,1.9,0.0
1338825600,4.6,0.3,0.0
1338829200,5.1,0.0,0.0
1338832800,5.1,3.05,0.0
1338836400,7.2,0.0,0.0
1338840000,7.2,0.0,0.0
1338843600,6.95,0.0,0.0
1338847200,6.2,0.0,0.0
1338850800,7.7,0.0,0.0
1338854400,7.7,0.0,0.0
1338858000,5.7,0.0,0.0
1338861600,7.2,0.0,0.0
1338865200,5.63333333333,0.0,0.0
1338868800,2.55,2.8,0.0
1338872400,4.6,0.0,0.0
1338876000,4.35,0.0,0.0
1338879600,3.6,0.0,0.0
1338883200,2.6,0.0,0.0
1338886800,2.85,0.0,0.0
1338890400,4.1,0.0,0.0
1338894000,5.7,0.0,0.0
1338897600,5.95,2.8,0.0
1338901200,5.1,0.0,0.0
1338904800,5.7,0.0,0.0
1338908400,4.9,0.0,0.0
1338912000,1.5,0.0,0.0
1338915600,4.6,0.0,0.0
1338919200,3.6,0.0,0.0
1338922800,6.7,0.0,0.0
1338926400,6.7,0.0,0.0
1338930000,4.65,0.0,0.0
1338933600,0.0,0.0,0.0
1338937200,2.1,0.0,0.0
1338940800,1.05,0.0,0.0
1338944400,0.0,0.0,0.0
1338948000,1.5,0.0,0.0
1338951600,0.75,0.0,0.0
1338955200,0.0,0.0,0.0
1338958800,0.0,0.0,0.0
1338962400,0.0,0.0,0.0
1338966000,0.0,0.0,0.0
1338969600,1.5,0.0,0.0
1338973200,0.75,0.0,0.0
1338976800,0.0,0.0,0.0
1338980400,2.6,0.0,0.0
1338984000,2.35,0.0,0.0
1338987600,2.6,0.0,0.0
1338991200,3.1,0.0,0.0
1338994800,3.6,0.0,0.0
1338998400,3.6,0.0,0.0
1339002000,5.1,0.0,0.0
1339005600,5.4,0.0,0.0
1339009200,7.7,0.0,0.0
1339012800,6.2,0.0,0.0
1339016400,5.95,0.0,0.0
1339020000,7.7,0.0,0.0
1339023600,7.2,0.0,0.0
1339027200,7.2,0.333333333333,0.0
1339030800,6.45,0.0,0.0
1339034400,4.6,0.0,0.0
1339038000,5.15,0.5,0.0
